time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,us_aqi
2023-09-22T22:00,31,18.4,485,26,17.6,77,0,149
2023-09-22T23:00,31,18.2,472,26.1,17.4,70,0,147
2023-09-23T00:00,35.3,20.6,473,26.2,17.6,66,0,145
2023-09-23T01:00,39.9,23.9,481,26.5,18.3,63,0,142
2023-09-23T02:00,43.7,26.5,439,26.4,18.9,61,0,139
2023-09-23T03:00,46.2,28.4,403,26.6,20,59,0,135
2023-09-23T04:00,48.4,30.2,542,29,22.5,57,0,130
2023-09-23T05:00,51.9,32.9,1089,36.9,28.5,51,0,126
2023-09-23T06:00,62.9,41.2,1809,47.1,36,45,0.05,121
2023-09-23T07:00,73.3,48.7,2005,50,36.6,42,0.75,115
2023-09-23T08:00,48.7,31.8,1575,41.9,33.4,64,2.65,112
2023-09-23T09:00,41.2,27.4,983,30.6,28.9,96,5.4,108
2023-09-23T10:00,44,29.8,541,21.2,24.7,125,8.3,103
2023-09-23T11:00,48.5,33.2,395,15.3,21.2,150,10.25,100
2023-09-23T12:00,51.8,35.4,400,11.3,18,174,9.55,97
2023-09-23T13:00,49,33.3,429,9.5,15.9,188,8.3,95
2023-09-23T14:00,47.1,31.7,431,9.8,15.3,191,5.3,93
2023-09-23T15:00,47.4,31.4,458,12.3,15.8,186,2.85,91
2023-09-23T16:00,49.7,32.7,536,17.4,16.7,171,1.15,90
2023-09-23T17:00,51,33.2,694,26.8,17.8,141,0.2,88
2023-09-23T18:00,51.7,33.1,904,38.9,19.3,102,0,87
2023-09-23T19:00,53.2,33.5,1239,55.6,23.2,60,0,86
2023-09-23T20:00,59.8,38,1570,58.7,27.6,57,0,87
2023-09-23T21:00,70.3,45.3,2020,63,33.7,52,0,89
2023-09-23T22:00,76.6,49.6,2314,65.9,38.7,49,0,92
2023-09-23T23:00,79.4,51.7,2299,66.2,41.3,48,0,95
2023-09-24T00:00,78.5,50.9,2128,65.2,42.8,48,0,97
2023-09-24T01:00,76.6,49.7,1989,63.4,43.8,47,0,100
2023-09-24T02:00,77.1,50.3,1936,59.8,44.1,44,0,103
2023-09-24T03:00,78.9,51.6,1914,55.6,44,41,0,105
2023-09-24T04:00,81,53.1,1944,54.8,45.1,40,0,108
2023-09-24T05:00,83.4,54.6,2128,62.5,49.1,41,0,110
2023-09-24T06:00,91,59.8,2364,73.7,54.1,46,0.05,112
2023-09-24T07:00,95,61.5,2353,86.9,61.9,57,0.85,114
2023-09-24T08:00,66.8,41.8,1861,71.2,55.2,83,2.75,116
2023-09-24T09:00,62.6,40,1182,49.4,45.8,119,5.5,117
2023-09-24T10:00,62.2,40.5,676,31.5,37.7,154,8,118
2023-09-24T11:00,63.8,41.9,515,21.3,32.4,188,9.65,119
2023-09-24T12:00,65.2,43.1,527,15.1,28.5,221,9.5,120
2023-09-24T13:00,64.3,42.5,554,11.6,25.8,241,7.55,121
2023-09-24T14:00,62.9,41.7,538,10.7,24.3,240,4.9,122
2023-09-24T15:00,62.4,41.6,537,12.6,24,225,2.95,123
2023-09-24T16:00,62.2,41.7,563,16.1,25.1,205,1.05,124
2023-09-24T17:00,61.9,41.7,568,20.4,27.5,178,0.15,125
2023-09-24T18:00,59.3,39.9,599,26.4,31.3,146,0,126
2023-09-24T19:00,40,26.7,828,37.9,29.4,89,0,126
2023-09-24T20:00,50.4,33.9,1464,49,38.2,78,0,126
2023-09-24T21:00,71,48.1,2360,64.1,50.2,62,0,125
2023-09-24T22:00,94.5,64.5,3162,75,58.8,50,0,126
2023-09-24T23:00,111.5,76.6,3793,77.5,61.1,45,0,127
2023-09-25T00:00,123.4,84.8,4329,75.7,60,44,0,130
2023-09-25T01:00,127.6,88,4649,73.2,57.7,42,0,133
2023-09-25T02:00,124.8,86.1,4610,67.6,52.8,38,0,137
2023-09-25T03:00,122.5,84.5,4354,61.3,46.6,34,0,141
2023-09-25T04:00,119.7,82.7,4189,64.6,45.3,33,0,144
2023-09-25T05:00,119,82.4,4387,90.8,54.2,32,0,148
2023-09-25T06:00,129.5,89.9,4677,126.6,68,34,0.1,150
2023-09-25T07:00,121.1,84.1,3948,126.9,77,54,0.95,151
2023-09-25T08:00,91.7,63.6,3051,99.3,69.9,100,3.05,151
2023-09-25T09:00,77.3,53.7,1814,61.2,60,165,6.1,152
2023-09-25T10:00,68,47,891,31.3,50.9,221,9.05,152
2023-09-25T11:00,67.1,46.6,598,17.9,43.9,262,10.75,152
2023-09-25T12:00,66.1,45.6,619,12.8,37.9,294,10.05,152
2023-09-25T13:00,67.8,46.7,661,10.5,32.9,309,8.75,152
2023-09-25T14:00,68.7,47.1,620,9.6,29.1,300,5.95,152
2023-09-25T15:00,68,46.6,600,11.4,26.5,275,3.15,153
2023-09-25T16:00,65.4,44.6,613,14.9,25,247,1.15,153
2023-09-25T17:00,60.5,41.2,669,20.1,24.9,219,0.2,153
2023-09-25T18:00,60.5,41,759,26.8,26,187,0,153
2023-09-25T19:00,40.9,27.3,1000,42.3,24.2,102,0,153
2023-09-25T20:00,45.5,30.3,1199,50.8,28,89,0,153
2023-09-25T21:00,51.7,34.3,1472,62.3,33.3,71,0,153
2023-09-25T22:00,60.1,40.2,1668,69.9,37.2,58,0,152
2023-09-25T23:00,67.3,45.2,1716,70.4,38.5,53,0,152
2023-09-26T00:00,69.4,46.6,1687,67,38.5,53,0,151
2023-09-26T01:00,68.7,46.1,1638,62.4,37.6,53,0,150
2023-09-26T02:00,68.9,46.1,1517,54.7,35,51,0,147
2023-09-26T03:00,70.3,47,1377,45.8,31.6,50,0,143
2023-09-26T04:00,72.2,48.5,1437,43.8,31,50,0,139
2023-09-26T05:00,76.4,51.3,1977,57.2,36,49,0,135
2023-09-26T06:00,87.8,59.6,2717,77.5,43.8,50,0.1,132
2023-09-26T07:00,110.6,76.4,3294,97.5,58.9,67,0.85,129
2023-09-26T08:00,95.2,65.4,2598,77.6,56,112,2.8,128
2023-09-26T09:00,88.9,60.8,1637,49.9,51.7,173,5.75,128
2023-09-26T10:00,84.5,58,906,27.9,45.8,221,8.65,129
2023-09-26T11:00,78.2,53.8,640,17.1,37,245,10.45,130
2023-09-26T12:00,71,48.8,603,12,26.6,256,10.7,131
2023-09-26T13:00,63.1,43.2,587,9.4,18.5,251,9.15,131
2023-09-26T14:00,55.1,37.6,491,7.4,14,226,6.4,131
2023-09-26T15:00,44.9,30.6,415,8,11.7,186,3.45,130
2023-09-26T16:00,33.9,22.9,449,13.3,11.5,147,1.25,128
2023-09-26T17:00,27.8,18.6,648,27.4,13.6,112,0.2,126
2023-09-26T18:00,28.5,18.7,957,46.2,17.8,77,0,124
2023-09-26T19:00,45.8,30,1453,59.6,25,45,0,121
2023-09-26T20:00,56,37,1845,58.5,30,46,0,122
2023-09-26T21:00,65.7,43.8,2399,57.1,36.9,46,0,122
2023-09-26T22:00,76.1,51.1,2913,56,42.4,47,0,123
2023-09-26T23:00,88,59.3,3356,55.5,45.1,48,0,124
2023-09-27T00:00,98.5,66.6,3758,55.4,46.4,49,0,126
2023-09-27T01:00,104.8,71,4011,55.7,46.4,48,0,128
2023-09-27T02:00,107.6,73.1,3947,52.7,43.6,42,0,131
2023-09-27T03:00,106.2,72.4,3734,50.2,39.5,34,0,133
2023-09-27T04:00,105.2,71.9,3766,59.5,39.2,31,0,136
2023-09-27T05:00,107.6,73.8,4504,97.6,46.9,30,0,139
2023-09-27T06:00,122.9,84.8,5487,147.5,58.3,33,0.1,141
2023-09-27T07:00,128.5,89.4,5103,159.6,69.6,58,0.9,144
2023-09-27T08:00,112,77.8,3916,123.4,66.3,114,2.85,145
2023-09-27T09:00,94.5,65.7,2278,73.2,61.2,192,5.65,146
2023-09-27T10:00,83.4,57.9,1039,34.2,54,250,8.3,147
2023-09-27T11:00,76.1,52.7,604,17.3,42.8,273,10,147
2023-09-27T12:00,68,47,568,11.5,29.5,276,10.2,147
2023-09-27T13:00,60.3,41.7,573,8.9,19.4,266,8.75,146
2023-09-27T14:00,53.2,36.6,494,7.3,14.9,241,6.05,146
2023-09-27T15:00,44.7,30.5,456,9,13.7,202,3.25,146
2023-09-27T16:00,38,25.6,466,12.7,13.7,167,1.2,146
2023-09-27T17:00,33.3,22,509,17.9,14.3,139,0.2,146
2023-09-27T18:00,33.9,21.8,602,25,16.1,114,0,147
2023-09-27T19:00,35.6,22.4,678,27,18.2,106,0,147
2023-09-27T20:00,37.7,23.3,626,25,18.6,108,0,146
2023-09-27T21:00,40.5,24.7,566,22.7,19.3,110,0,145
2023-09-27T22:00,43.4,26.4,600,24.1,20.7,106,0,143
2023-09-27T23:00,47.6,29.2,812,33,23.5,92,0,140
2023-09-28T00:00,55.8,35,1119,45.6,26.9,74,0,137
2023-09-28T01:00,66.4,42.6,1374,54.1,29.3,58,0,134
2023-09-28T02:00,73.6,48,1476,52.7,28.7,49,0,131
2023-09-28T03:00,75.4,49.7,1526,47.2,27,43,0,128
2023-09-28T04:00,75.9,50.4,1677,47.3,28.6,40,0,126
2023-09-28T05:00,78.5,52.6,2136,61.8,37.1,36,0,124
2023-09-28T06:00,89.9,60.8,2696,81.8,48.9,36,0.1,121
2023-09-28T07:00,102.2,69.8,2916,91.5,58.9,52,0.9,119
2023-09-28T08:00,82.4,56,2269,71.1,53.4,97,2.95,117
2023-09-28T09:00,71.9,49,1374,42.8,45.6,157,6,115
2023-09-28T10:00,68.7,47,693,20.8,37.5,199,9.05,113
2023-09-28T11:00,58.8,40.3,438,11.2,28.9,203,11.2,112
2023-09-28T12:00,47.4,32.5,395,7.9,20,189,11.8,110
2023-09-28T13:00,38.2,26,389,6.7,13.5,173,10.4,109
2023-09-28T14:00,33.1,22.3,357,6.2,10.9,163,7.35,107
2023-09-28T15:00,30,20.1,361,7.9,10.7,152,3.95,106
2023-09-28T16:00,28.5,19,407,11.4,11.7,141,1.4,105
2023-09-28T17:00,28.6,18.9,525,18.2,14,128,0.2,104
2023-09-28T18:00,34.2,22.6,686,27,17.4,113,0,104
2023-09-28T19:00,34.1,22.2,786,32.1,19.7,95,0,104
2023-09-28T20:00,34.5,22,747,30.4,19.9,97,0,104
2023-09-28T21:00,36.2,22.6,696,28.1,20.1,100,0,104
2023-09-28T22:00,38.9,24.1,683,27.4,20.7,99,0,103
2023-09-28T23:00,41.2,25.4,733,29.4,21.5,93,0,103
2023-09-29T00:00,43.7,27.1,821,33,22.6,85,0,103
2023-09-29T01:00,48,30.3,916,36.6,24.3,76,0,102
2023-09-29T02:00,53.1,34,979,38.9,26.4,66,0,101
2023-09-29T03:00,58.9,38.3,1049,41.1,29.1,56,0,99
2023-09-29T04:00,64.7,42.6,1212,45.7,33.9,50,0,98
2023-09-29T05:00,71.9,48,1623,56.9,43,44,0,98
2023-09-29T06:00,85.2,57.4,2128,70.4,54.2,41,0.1,97
2023-09-29T07:00,101.3,68.9,2782,85.3,60.1,60,0.85,97
2023-09-29T08:00,84.3,57,2230,70.4,60.8,106,2.7,97
2023-09-29T09:00,83.6,56.8,1468,49.5,61.4,170,5.45,97
2023-09-29T10:00,83.4,56.9,887,32.2,59.3,223,8.25,98
2023-09-29T11:00,79.9,54.6,670,21.7,52.2,258,9.95,108
2023-09-29T12:00,75.4,51.6,634,14.7,42.3,283,9.55,124
2023-09-29T13:00,73.6,50.1,619,10.4,34.1,291,7.85,129
2023-09-29T14:00,70.1,47.6,558,8.6,28.9,277,5.7,120
2023-09-29T15:00,65.2,44.2,518,9.5,25.2,246,3.15,107
2023-09-29T16:00,57.7,39.2,547,13.6,23.6,214,1.15,109
2023-09-29T17:00,52.6,35.6,645,21.9,24.3,183,0.15,112
2023-09-29T18:00,53.9,36.3,812,33.3,27,150,0,113
2023-09-29T19:00,44.6,28.7,925,38.7,23.4,100,0,115
2023-09-29T20:00,52.3,33.8,1331,48,27.6,87,0,115
2023-09-29T21:00,61.5,39.9,1890,60.6,33.3,70,0,117
2023-09-29T22:00,71.7,47,2300,68.7,36.6,57,0,118
2023-09-29T23:00,78,51.2,2415,68.3,34.9,54,0,121
2023-09-30T00:00,75,49.1,2382,63.5,30.8,55,0,123
2023-09-30T01:00,69.8,45.3,2332,58.7,27.9,56,0,126
2023-09-30T02:00,67.5,43.8,2250,53.1,26.7,55,0,127
2023-09-30T03:00,68.2,44.4,2151,47.5,26.7,54,0,128
2023-09-30T04:00,70.3,45.9,2222,49.5,29.6,54,0,129
2023-09-30T05:00,74.7,49.2,2730,68.6,38,52,0,129
2023-09-30T06:00,89.4,59.6,3407,95.2,49.3,51,0.1,129
2023-09-30T07:00,106.2,71.2,3114,98,58.3,70,0.75,130
2023-09-30T08:00,75.7,49.9,2486,81.3,57.8,108,2.2,130
2023-09-30T09:00,83.4,55.8,1619,57.9,56.8,161,4.4,129
2023-09-30T10:00,88.9,59.8,971,38.5,54,209,6.15,129
2023-09-30T11:00,89.9,60.8,759,26.7,47.6,249,6.9,129
2023-09-30T12:00,89.6,60.8,765,18.8,39.4,284,6.9,130
2023-09-30T13:00,87.8,59.5,794,14.2,33.5,307,5.45,140
2023-09-30T14:00,86.6,58.6,788,13.6,31.7,315,4.15,145
2023-09-30T15:00,84.1,56.9,804,16.3,32.3,312,2.2,143
2023-09-30T16:00,82.9,56.1,824,19.6,33.5,294,0.7,134
2023-09-30T17:00,85.9,58.3,841,22.9,35.1,255,0.1,136
2023-09-30T18:00,78.5,53.1,861,26.9,37.4,202,0,139
2023-09-30T19:00,62.4,42.3,887,33.9,33.9,127,0,140
2023-09-30T20:00,58.4,39.3,937,39.4,38.1,111,0,142
2023-09-30T21:00,61.9,41.7,1023,47.2,43.9,88,0,142
2023-09-30T22:00,71,48,1210,54.3,49.3,69,0,142
2023-09-30T23:00,83.6,56.7,1610,60.5,54,57,0,143
2023-10-01T00:00,96.6,65.9,2111,66.1,58.2,49,0,143
2023-10-01T01:00,107.3,73.6,2439,68.9,60.3,43,0,145
2023-10-01T02:00,110.6,76.1,2423,66.3,58,40,0,148
2023-10-01T03:00,112.2,77.1,2236,61,53.5,40,0,150
2023-10-01T04:00,104.8,72.2,2117,58.6,51.7,42,0,151
2023-10-01T05:00,99.9,68.7,2239,64.1,55.8,43,0,152
2023-10-01T06:00,109.2,75.2,2431,72.5,62.5,46,0.1,152
2023-10-01T07:00,122,84.8,3076,84.4,67.9,57,0.8,152
2023-10-01T08:00,122.9,85.2,2458,69,66.1,104,2.45,153
2023-10-01T09:00,84.5,58.2,1605,47.5,63.2,170,4.55,153
2023-10-01T10:00,80.3,55.2,965,30.1,58.4,225,6.4,153
2023-10-01T11:00,79.9,54.9,751,20.6,49.9,262,7.7,153
2023-10-01T12:00,78,53.6,751,15.2,39.6,289,7.6,153
2023-10-01T13:00,72.9,49.8,773,12.6,32.2,301,6.2,153
2023-10-01T14:00,69.2,46.9,758,13.2,30.1,295,3.95,153
2023-10-01T15:00,66.6,45.1,765,16.6,31,276,1.95,153
2023-10-01T16:00,64.7,43.5,781,20.6,32.7,249,0.75,152
2023-10-01T17:00,56.9,37.8,790,24.2,35.1,215,0.15,152
2023-10-01T18:00,53.9,35.6,809,28.5,38.4,174,0,152
2023-10-01T19:00,45.2,28.8,875,38.1,25.4,94,0,151
2023-10-01T20:00,39.9,25,1022,44.6,26.7,80,0,151
2023-10-01T21:00,41.4,26.1,1233,53.6,28.5,60,0,151
2023-10-01T22:00,48.1,30.7,1449,59.9,30.2,46,0,150
2023-10-01T23:00,62.4,40.9,1681,61.2,31.7,42,0,149
2023-10-02T00:00,69.8,46.1,1917,59.9,33,44,0,148
2023-10-02T01:00,74.3,49.4,2066,58.3,34.1,45,0,146
2023-10-02T02:00,79.2,53,2033,56,34.1,43,0,143
2023-10-02T03:00,82.4,55.3,1912,53.5,33.7,41,0,141
2023-10-02T04:00,85.7,57.9,1890,54.5,35.3,41,0,139
2023-10-02T05:00,90.3,61.2,2151,64.5,41.2,39,0,137
2023-10-02T06:00,102.4,69.8,2510,78.1,49.1,40,0.1,136
2023-10-02T07:00,83.6,58.1,2666,86.3,57.8,52,0.9,136
2023-10-02T08:00,73.6,51.1,2143,70.2,54.1,97,2.75,133
2023-10-02T09:00,71.7,49.9,1421,47.8,48.7,159,5.25,129
2023-10-02T10:00,71.9,50.1,873,29.7,43,211,7.5,129
2023-10-02T11:00,70.5,49,671,19.9,36.2,243,8.75,128
2023-10-02T12:00,67.5,46.8,644,14.4,29.1,265,8.2,127
2023-10-02T13:00,63.3,43.8,645,11.8,24.6,274,5.9,127
2023-10-02T14:00,62.4,42.8,636,12.6,24.3,268,3.45,126
2023-10-02T15:00,64.5,44.1,655,16.3,26.6,251,1.8,126
2023-10-02T16:00,64.7,44.2,677,20.2,30.2,229,0.8,125
2023-10-02T17:00,59.8,40.6,637,21.8,35,205,0.15,126
2023-10-02T18:00,56.2,38,598,23.7,41.1,177,0,126
2023-10-02T19:00,51.6,34.1,759,35,35,105,0,126
2023-10-02T20:00,56.1,36.8,1024,47.9,42.7,89,0,127
2023-10-02T21:00,75.4,50.2,1408,65.7,53.2,67,0,128
2023-10-02T22:00,92.4,61.9,1837,78.4,60.2,51,0,130
2023-10-02T23:00,113.6,76.8,2397,81.4,60.6,47,0,134
2023-10-03T00:00,121.1,82,3002,79.3,57.6,48,0,137
2023-10-03T01:00,126.2,85.7,3317,76.1,54.2,49,0,141
2023-10-03T02:00,112.7,76.4,3074,71.5,50.4,47,0,145
2023-10-03T03:00,102.9,69.4,2541,65.9,46.2,45,0,147
2023-10-03T04:00,97.1,65.2,2188,63.9,45,45,0,149
2023-10-03T05:00,99.9,67.1,2314,71.1,49.4,44,0,150
2023-10-03T06:00,111.5,75.2,2621,81.9,56.8,45,0.1,150
2023-10-03T07:00,121.5,82.2,1941,65.7,67.1,54,0.9,150
2023-10-03T08:00,115.5,78,1636,57.3,63.8,92,2.8,151
2023-10-03T09:00,103.4,69.8,1214,45.3,59,146,5.55,151
2023-10-03T10:00,95.7,64.5,887,34.4,53,193,7.8,152
2023-10-03T11:00,93.1,63.1,752,25.2,44.8,230,9,152
2023-10-03T12:00,92.7,62.4,713,17,35.5,261,8.55,152
2023-10-03T13:00,90.6,61,694,11.9,28.4,278,6.7,153
2023-10-03T14:00,86.4,57.9,676,11.4,25,275,5.15,153
2023-10-03T15:00,84.3,56.3,679,13.9,23.9,257,2.7,153
2023-10-03T16:00,81,54.1,687,17.4,23.7,231,0.95,154
2023-10-03T17:00,76.4,50.9,694,21.3,24.2,194,0.15,154
2023-10-03T18:00,68,44.7,707,26.1,25.8,149,0,154
2023-10-03T19:00,62.9,40.6,873,40.2,29.8,90,0,154
2023-10-03T20:00,61.5,39.2,966,46.8,33.9,77,0,154
2023-10-03T21:00,61.7,39.2,1110,55.8,39.7,60,0,154
2023-10-03T22:00,71.5,46.1,1335,61.6,44.3,47,0,154
2023-10-03T23:00,76.1,49.2,1722,61.2,46.6,43,0,154
2023-10-04T00:00,90.6,59.5,2191,57.6,47.6,43,0,153
2023-10-04T01:00,98.5,65.2,2529,54.4,48.4,44,0,153
2023-10-04T02:00,101.7,67.5,2650,52,48.8,44,0,152
2023-10-04T03:00,100.4,66.6,2640,49.9,48.9,43,0,152
2023-10-04T04:00,100.8,66.8,2551,50.2,49.4,44,0,152
2023-10-04T05:00,97.3,64.7,2391,56.6,52.1,42,0,152
2023-10-04T06:00,95.9,63.8,2151,65.2,55.4,41,0.1,152
2023-10-04T07:00,85.9,57.3,1765,61.9,51.5,54,0.85,152
2023-10-04T08:00,56.5,37.3,1435,51.3,44.6,80,2.75,151
2023-10-04T09:00,54.7,36.6,979,36.5,35,116,5.6,150
2023-10-04T10:00,53.9,36.4,627,24.3,26.8,144,8.2,148
2023-10-04T11:00,54.2,36.9,481,17,21.6,157,9.75,145
2023-10-04T12:00,51,34.9,439,12.2,17.8,163,9.8,143
2023-10-04T13:00,47.3,32.4,428,9.8,15.4,164,8.4,140
2023-10-04T14:00,44.5,30.5,407,9.1,14.2,161,5.95,137
2023-10-04T15:00,42.8,29.1,417,10.7,14.4,154,3.1,134
2023-10-04T16:00,42.4,28.3,507,16.4,16,141,1.15,131
2023-10-04T17:00,43.1,28.3,682,29.2,19.2,117,0.15,128
2023-10-04T18:00,45.8,29.8,937,46.1,23.9,88,0,126
2023-10-04T19:00,38.2,24.4,889,41.7,24.1,80,0,124
2023-10-04T20:00,41.9,26.8,1099,49.6,29.5,71,0,123
2023-10-04T21:00,48.4,31.2,1404,60.4,36.9,58,0,121
2023-10-04T22:00,61.9,40.6,1752,67.3,42,49,0,121
2023-10-04T23:00,80.3,53.3,2189,66.7,42.6,46,0,120
2023-10-05T00:00,87.3,58.1,2669,62.2,40.8,47,0,120
2023-10-05T01:00,86.1,57.3,2995,58,39,48,0,120
2023-10-05T02:00,84.3,55.9,3054,53.8,36.5,47,0,119
2023-10-05T03:00,83.6,55.4,2959,49.9,33.9,46,0,118
2023-10-05T04:00,85.2,56.7,2853,51.9,35.1,47,0,117
2023-10-05T05:00,90.3,60.3,2839,67.8,45,46,0,116
2023-10-05T06:00,105.5,71.2,2814,89.6,58.7,47,0.1,116
2023-10-05T07:00,81.3,54.6,2366,91.6,63,64,1,116
2023-10-05T08:00,61.9,41.3,1867,71.4,53.6,99,3.1,116
2023-10-05T09:00,60.3,40.7,1179,43.4,40.6,147,5.75,116
2023-10-05T10:00,61,41.6,656,21.7,29.8,182,8.2,117
2023-10-05T11:00,60.3,41.1,463,12.3,23.7,194,10.7,117
2023-10-05T12:00,54.1,36.9,436,9,19.8,193,11.15,118
2023-10-05T13:00,49,33.3,438,8,17.1,187,9.3,118
2023-10-05T14:00,43.3,29.1,418,7.7,15.3,179,6.45,118
2023-10-05T15:00,41,27.1,426,9.6,14.7,166,3.5,118
2023-10-05T16:00,40,26.2,479,13.7,15.1,150,1.25,118
2023-10-05T17:00,39,25.2,586,20.8,16.5,129,0.2,118
2023-10-05T18:00,40.3,26,738,30.2,18.9,105,0,117
2023-10-05T19:00,41,25.7,870,39.2,21.7,76,0,117
2023-10-05T20:00,45.9,29.1,1019,46.6,24.5,67,0,117
2023-10-05T21:00,49.4,31.5,1238,56.8,28.4,56,0,117
2023-10-05T22:00,56.3,36.3,1505,64.4,32.1,47,0,117
2023-10-05T23:00,65.7,42.7,1857,67.3,35.4,45,0,117
2023-10-06T00:00,76.6,50.3,2256,67.6,38.4,47,0,116
2023-10-06T01:00,86.8,57.5,2565,66.3,40,48,0,115
2023-10-06T02:00,92.2,61.5,2716,60.7,37.5,47,0,115
2023-10-06T03:00,94.8,63.6,2776,53.4,33.4,46,0,116
2023-10-06T04:00,96.2,65,2809,53.4,34.7,47,0,116
2023-10-06T05:00,99,67.3,2893,70.5,47.4,44,0,117
2023-10-06T06:00,112.2,76.8,2950,94.9,65.5,43,0.1,118
2023-10-06T07:00,110.8,76.1,3342,117.9,75.2,63,0.85,119
2023-10-06T08:00,91.3,62.2,2651,94.2,70.3,110,2.6,121
2023-10-06T09:00,93.8,64.3,1698,61.2,63.2,176,4.95,123
2023-10-06T10:00,98.3,67.5,974,34.7,55.1,231,7.2,125
2023-10-06T11:00,98,67.5,716,21.1,45.5,268,8.95,128
2023-10-06T12:00,94.8,65.4,688,14,35,295,9.2,132
